timestamp_robot,time_elapsed_sec,event_flag,event_label,current_event_type,current_note_number,current_note_name,current_string,remaining_duration_sec,TCP_pose_x,TCP_pose_y,TCP_pose_z,TCP_pose_rx,TCP_pose_ry,TCP_pose_rz,q_base,q_shoulder,q_elbow,q_wrist1,q_wrist2,q_wrist3,TCP_force_x,TCP_force_y,TCP_force_z,TCP_force_rx,TCP_force_ry,TCP_force_rz,current_note_event
9482.048,36.632,1,Playing a_bow...,Note,50,D3,D,0.0,0.333805,0.72042,0.12966,-1.526566,-2.347459,1.367774,-2.265119,-0.371492,0.795733,-1.08723,-1.637201,-2.648056,1.62349,0.493174,-0.922141,0.154186,0.219879,0.065686,D
9482.056,36.64,1,Playing a_bow...,Note,50,D3,D,0.0,0.333679,0.720676,0.129523,-1.526596,-2.34745,1.367823,-2.264803,-0.370833,0.794714,-1.086833,-1.636974,-2.647829,1.847075,0.518054,-0.735398,0.156515,0.22216,0.071103,D
9482.064,36.648,1,Playing a_bow...,Note,50,D3,D,0.0,0.333582,0.720914,0.129444,-1.526684,-2.347522,1.367661,-2.264528,-0.370262,0.793728,-1.086532,-1.636762,-2.647638,1.842688,0.635116,-1.258791,0.148183,0.236242,0.060014,D
9482.072,36.656,1,Playing a_bow...,Note,50,D3,D,0.0,0.333487,0.721124,0.12938,-1.526761,-2.347578,1.367557,-2.264276,-0.369778,0.792882,-1.086246,-1.63658,-2.647455,1.862388,0.153788,-0.568593,0.158822,0.217884,0.069725,D
9482.08,36.664,1,Playing a_bow...,Note,50,D3,D,0.0,0.333397,0.721305,0.129316,-1.526801,-2.347619,1.367443,-2.264049,-0.369358,0.792179,-1.086034,-1.636394,-2.647315,2.039825,0.565891,-0.862674,0.152849,0.222884,0.068066,D
9482.088,36.672,1,Playing a_bow...,Note,50,D3,D,0.0,0.333332,0.721458,0.12926,-1.52687,-2.347633,1.367419,-2.263872,-0.36899,0.79155,-1.085795,-1.63627,-2.647164,1.971589,0.813318,-0.685867,0.153541,0.226388,0.079983,D
9482.096,36.68,1,Playing a_bow...,Note,50,D3,D,0.0,0.333293,0.721578,0.129196,-1.526863,-2.347661,1.36732,-2.263739,-0.368644,0.791009,-1.085655,-1.636143,-2.647111,1.876864,0.460582,-1.043736,0.154444,0.23684,0.065178,D
9482.104,36.688,1,Playing a_bow...,Note,50,D3,D,0.0,0.333218,0.721698,0.12918,-1.526851,-2.347757,1.367292,-2.263573,-0.368416,0.790566,-1.085476,-1.636077,-2.647023,2.155991,-1.399847,1.188525,0.192838,0.181629,0.044421,D
9482.112,36.696,1,Playing a_bow...,Note,50,D3,D,0.0,0.333155,0.721779,0.129137,-1.526815,-2.34772,1.367356,-2.263449,-0.368235,0.790304,-1.085338,-1.63597,-2.646956,1.898983,-0.7272,0.363397,0.168194,0.188844,0.045583,D
9482.12,36.704,1,Playing a_bow...,Note,50,D3,D,0.0,0.33316,0.721814,0.129137,-1.52681,-2.34783,1.367279,-2.263424,-0.368127,0.790078,-1.085292,-1.636005,-2.646963,1.808973,-0.18194,-0.243277,0.159025,0.204224,0.058683,D
9482.128,36.712,1,Playing a_bow...,Note,50,D3,D,0.0,0.333145,0.721829,0.129128,-1.526797,-2.347891,1.367262,-2.263397,-0.368091,0.790026,-1.0853,-1.636024,-2.64696,1.773303,-0.419194,0.202409,0.163927,0.191891,0.050055,D
9482.136,36.72,2,Playing a_bow...,Note,50,D3,D,0.0,0.333172,0.721816,0.129162,-1.526885,-2.347832,1.367157,-2.263436,-0.368151,0.790062,-1.085333,-1.635978,-2.646948,1.669073,-0.653754,0.866491,0.17585,0.170096,0.049256,D
9482.144,36.728,2,Playing a_bow...,Note,50,D3,D,0.0,0.333194,0.721814,0.129169,-1.526936,-2.347861,1.367073,-2.26346,-0.368139,0.790019,-1.085367,-1.635993,-2.646948,2.03388,-0.720356,0.508818,0.171542,0.18626,0.044575,D
9482.152,36.736,2,Playing a_bow...,Note,50,D3,D,0.0,0.333204,0.7218,0.12917,-1.526914,-2.34782,1.367157,-2.263481,-0.368163,0.790062,-1.085324,-1.636009,-2.646956,1.85422,-0.848322,0.533818,0.1725,0.18475,0.041748,D
9482.16,36.744,1,Playing a_bow...,Note,50,D3,D,0.0,0.333212,0.721793,0.12917,-1.526954,-2.347795,1.367115,-2.263496,-0.368175,0.79009,-1.085363,-1.635989,-2.646948,1.735169,0.815522,-1.246948,0.154241,0.227844,0.05175,D
9482.168,36.752,1,Playing a_bow...,Note,50,D3,D,0.0,0.333259,0.721752,0.129212,-1.527022,-2.347715,1.367055,-2.263575,-0.368286,0.790213,-1.0854,-1.635974,-2.646963,2.03887,0.881302,-1.028648,0.165295,0.214077,0.053514,D
9482.176,36.76,1,Playing a_bow...,Note,50,D3,D,0.0,0.333303,0.721687,0.129292,-1.527082,-2.347647,1.367047,-2.263671,-0.368512,0.790465,-1.085423,-1.636002,-2.646984,1.225735,-0.012879,-0.022819,0.172286,0.181399,0.040742,D
9482.184,36.768,1,Playing a_bow...,Note,50,D3,D,0.0,0.333365,0.721599,0.129351,-1.527114,-2.34765,1.366953,-2.263799,-0.368737,0.790781,-1.085579,-1.63607,-2.647063,1.740192,1.745191,-1.491711,0.149884,0.204673,0.026678,D
9482.192,36.776,1,Playing a_bow...,Note,50,D3,D,0.0,0.333407,0.721495,0.129409,-1.527099,-2.347616,1.367008,-2.263919,-0.369024,0.791224,-1.085696,-1.636157,-2.647134,1.092992,1.317165,-0.947771,0.149278,0.16157,0.001931,D
9482.2,36.784,1,Playing a_bow...,Note,50,D3,D,0.0,0.33348,0.721372,0.129493,-1.52714,-2.347543,1.366968,-2.264087,-0.369363,0.791713,-1.08586,-1.63622,-2.647218,1.121682,2.02495,-1.120243,0.138733,0.140037,-0.030607,D
9482.208,36.792,1,Playing a_bow...,Note,50,D3,D,0.0,0.333563,0.721224,0.129588,-1.527149,-2.347465,1.366997,-2.264282,-0.369758,0.792282,-1.086005,-1.636324,-2.647326,1.140345,1.418363,-0.41531,0.136619,0.092822,-0.055542,D
9482.216,36.8,1,Playing a_bow...,Note,50,D3,D,0.0,0.333642,0.721049,0.129647,-1.52714,-2.34743,1.367084,-2.264494,-0.370178,0.792998,-1.08625,-1.636498,-2.647442,0.818661,1.909094,-1.337888,0.107723,0.075522,-0.07938,D
9482.224,36.808,1,Playing a_bow...,Note,50,D3,D,0.0,0.333754,0.720837,0.129713,-1.527127,-2.34728,1.367212,-2.264769,-0.37066,0.793833,-1.086498,-1.636645,-2.647589,0.568486,0.720238,-0.346796,0.108061,0.016219,-0.114237,D
9482.232,36.816,1,Playing a_bow...,Note,50,D3,D,0.0,0.333838,0.720622,0.129817,-1.527065,-2.347261,1.367268,-2.265013,-0.371227,0.794742,-1.086803,-1.636833,-2.647768,0.558488,1.02018,-0.565154,0.085146,-0.01806,-0.145585,D
9482.24,36.824,1,Playing a_bow...,Note,50,D3,D,0.0,0.333978,0.720356,0.129935,-1.527019,-2.347201,1.367345,-2.265352,-0.371866,0.795764,-1.087134,-1.637075,-2.64799,0.900635,0.554245,-0.280721,0.092326,-0.014653,-0.142528,D
9482.248,36.832,1,Playing a_bow...,Note,50,D3,D,0.0,0.334103,0.72009,0.13012,-1.527013,-2.347246,1.367265,-2.265676,-0.372619,0.796841,-1.087528,-1.637329,-2.648214,0.766189,1.005568,-0.328218,0.091337,-0.007341,-0.137933,D
9482.256,36.84,1,Playing a_bow...,Note,50,D3,D,0.0,0.334218,0.719789,0.130214,-1.526893,-2.347194,1.367407,-2.266017,-0.373339,0.798104,-1.087971,-1.637592,-2.648472,0.621777,0.94058,-0.234702,0.097907,-0.007795,-0.12969,D
9482.264,36.848,1,Playing a_bow...,Note,50,D3,D,0.0,0.334385,0.719467,0.130369,-1.52687,-2.347149,1.367407,-2.266426,-0.374137,0.799362,-1.088431,-1.637872,-2.64874,0.887562,0.818494,-0.280012,0.099497,-0.000578,-0.131246,D
9482.272,36.856,1,Playing a_bow...,Note,50,D3,D,0.0,0.334504,0.719123,0.130484,-1.526708,-2.347152,1.367643,-2.266802,-0.374976,0.800806,-1.088896,-1.63824,-2.649027,0.835642,0.571752,-0.143293,0.104402,-0.001117,-0.133133,D
9482.28,36.864,1,Playing a_bow...,Note,50,D3,D,0.0,0.33468,0.718737,0.130615,-1.526628,-2.347132,1.367708,-2.267268,-0.375878,0.802347,-1.0895,-1.638603,-2.649353,0.624971,0.703526,-0.407333,0.108981,0.000376,-0.132215,D
9482.288,36.872,1,Playing a_bow...,Note,50,D3,D,0.0,0.334843,0.718336,0.130764,-1.526487,-2.347061,1.367892,-2.267732,-0.376852,0.80399,-1.090043,-1.638962,-2.649691,0.966809,0.617728,-0.567652,0.10676,0.003521,-0.132366,D
9482.296,36.88,1,Playing a_bow...,Note,50,D3,D,0.0,0.335003,0.717923,0.130927,-1.526394,-2.347115,1.368014,-2.268205,-0.377882,0.8057,-1.090677,-1.63941,-2.650018,0.908116,0.301094,0.136561,0.113329,0.000538,-0.125326,D
9482.304,36.888,1,Playing a_bow...,Note,50,D3,D,0.0,0.335225,0.717447,0.131095,-1.526277,-2.347019,1.368196,-2.268787,-0.378988,0.807566,-1.091315,-1.639846,-2.650412,1.440319,0.488358,-0.431753,0.105527,0.008127,-0.132053,D
9482.312,36.896,1,Playing a_bow...,Note,50,D3,D,0.0,0.335423,0.716962,0.131253,-1.526111,-2.346998,1.368406,-2.269349,-0.380123,0.809519,-1.092008,-1.64033,-2.650822,1.042889,0.367231,-0.191597,0.111602,0.006064,-0.131467,D
9482.32,36.904,1,Playing a_bow...,Note,50,D3,D,0.0,0.33567,0.71645,0.131482,-1.526056,-2.346973,1.368426,-2.269984,-0.381368,0.811514,-1.092758,-1.640805,-2.651245,1.056972,0.509896,-0.475836,0.10945,0.005204,-0.136577,D
9482.328,36.912,1,Playing a_bow...,Note,50,D3,D,0.0,0.3359,0.715904,0.131673,-1.52584,-2.346935,1.368625,-2.270624,-0.382646,0.813682,-1.093519,-1.641321,-2.651739,1.312625,-0.233082,-0.103917,0.116049,0.001778,-0.14235,D
9482.336,36.92,1,Playing a_bow...,Note,50,D3,D,0.0,0.336139,0.715327,0.13188,-1.525633,-2.346883,1.368892,-2.271299,-0.384007,0.815977,-1.094287,-1.641887,-2.652233,0.95954,-0.239107,-0.051715,0.121398,-3.5e-05,-0.135976,D
9482.344,36.928,1,Playing a_bow...,Note,50,D3,D,0.0,0.336396,0.714733,0.132075,-1.52549,-2.34683,1.369069,-2.272006,-0.385378,0.818324,-1.095159,-1.642448,-2.652723,0.92358,-0.083215,0.013089,0.133808,0.003418,-0.141758,D
9482.352,36.936,1,Playing a_bow...,Note,50,D3,D,0.0,0.336668,0.714115,0.132319,-1.525344,-2.346752,1.369246,-2.272749,-0.38685,0.820752,-1.096003,-1.643017,-2.653237,1.088893,-0.34708,-0.246187,0.131672,0.014978,-0.142794,D
9482.36,36.944,1,Playing a_bow...,Note,50,D3,D,0.0,0.336953,0.713456,0.132557,-1.525159,-2.346674,1.369533,-2.273535,-0.388387,0.823324,-1.096862,-1.643661,-2.653779,1.417408,-0.35859,-0.194831,0.134542,0.014389,-0.143433,D
9482.368,36.952,1,Playing a_bow...,Note,50,D3,D,0.0,0.337263,0.712789,0.132845,-1.525035,-2.346584,1.369704,-2.274354,-0.38998,0.82588,-1.097722,-1.644282,-2.654326,1.217658,-0.236614,-0.438647,0.134887,0.018107,-0.138555,D
9482.376,36.96,1,Playing a_bow...,Note,50,D3,D,0.0,0.337576,0.71209,0.133138,-1.524868,-2.346577,1.369738,-2.275196,-0.391641,0.82858,-1.098751,-1.64492,-2.65495,1.209903,0.305853,-0.103262,0.135864,0.004998,-0.137525,D
9482.384,36.968,1,Playing a_bow...,Note,50,D3,D,0.0,0.337913,0.711368,0.133457,-1.524668,-2.346505,1.369939,-2.276082,-0.393354,0.831306,-1.099639,-1.645607,-2.655584,0.890759,-0.136132,-0.273915,0.1343,0.014626,-0.133717,D
9482.392,36.976,1,Playing a_bow...,Note,50,D3,D,0.0,0.338258,0.710619,0.133773,-1.524505,-2.346465,1.370025,-2.276998,-0.395115,0.834146,-1.100675,-1.6463,-2.656238,1.292108,0.138568,-0.313388,0.128465,0.014868,-0.140989,D
9482.4,36.984,1,Playing a_bow...,Note,50,D3,D,0.0,0.338602,0.709858,0.134134,-1.524353,-2.34643,1.370145,-2.277924,-0.396964,0.837039,-1.101661,-1.647022,-2.656883,1.24244,-0.714141,0.113856,0.14091,0.019126,-0.137164,D
9482.408,36.992,1,Playing a_bow...,Note,50,D3,D,0.0,0.338983,0.709047,0.134482,-1.524176,-2.34639,1.370295,-2.278926,-0.398857,0.840059,-1.102712,-1.647809,-2.657584,1.29844,-0.132086,-0.086655,0.142437,0.015939,-0.140968,D
9482.416,37.0,1,Playing a_bow...,Note,50,D3,D,0.0,0.339296,0.708281,0.134849,-1.523933,-2.346377,1.370519,-2.279826,-0.400742,0.843008,-1.103652,-1.648557,-2.65825,1.016318,-0.979918,0.25239,0.141358,0.017936,-0.134964,D
9482.424,37.008,1,Playing a_bow...,Note,50,D3,D,0.0,0.33962,0.707529,0.135201,-1.523808,-2.346406,1.3705,-2.280728,-0.40257,0.845884,-1.104742,-1.649256,-2.658895,2.136907,0.034653,-0.017031,0.135937,0.023001,-0.144125,D
9482.432,37.016,1,Playing a_bow...,Note,50,D3,D,0.0,0.339958,0.706776,0.135512,-1.523607,-2.346272,1.370796,-2.281648,-0.404312,0.848684,-1.10561,-1.649963,-2.659525,0.920978,-1.055944,0.798427,0.146712,0.014527,-0.127057,D
9482.44,37.024,1,Playing a_bow...,Note,50,D3,D,0.0,0.340279,0.706058,0.135802,-1.523418,-2.34622,1.370967,-2.282522,-0.405961,0.851351,-1.106529,-1.650647,-2.66015,1.602403,-0.350105,0.098974,0.135507,0.022083,-0.14266,D
9482.448,37.032,1,Playing a_bow...,Note,50,D3,D,0.0,0.340586,0.705358,0.136075,-1.523248,-2.346035,1.371293,-2.283373,-0.407567,0.853966,-1.107319,-1.651279,-2.660709,1.156244,-0.540852,0.375991,0.141532,0.020845,-0.122706,D
9482.456,37.04,1,Playing a_bow...,Note,50,D3,D,0.0,0.3409,0.704681,0.136337,-1.523084,-2.345935,1.371493,-2.284212,-0.409081,0.856424,-1.108138,-1.651915,-2.661286,0.923584,-0.626248,0.242235,0.140042,0.016814,-0.123653,D
9482.464,37.048,1,Playing a_bow...,Note,50,D3,D,0.0,0.3412,0.704052,0.136607,-1.52298,-2.345956,1.371583,-2.284999,-0.410515,0.858683,-1.108943,-1.652571,-2.66182,1.465582,-0.260678,-0.077681,0.140614,0.026555,-0.130322,D
9482.472,37.056,1,Playing a_bow...,Note,50,D3,D,0.0,0.341453,0.703442,0.136834,-1.522748,-2.345911,1.371768,-2.285722,-0.41189,0.860951,-1.109719,-1.65314,-2.662377,0.807389,-0.187528,0.252916,0.140819,0.016556,-0.129775,D
9482.48,37.064,1,Playing a_bow...,Note,50,D3,D,0.0,0.341761,0.702844,0.137057,-1.522728,-2.34578,1.371876,-2.286499,-0.413183,0.86305,-1.110463,-1.65369,-2.662841,1.052114,0.335837,-0.124955,0.133568,0.020369,-0.124889,D
9482.488,37.072,1,Playing a_bow...,Note,50,D3,D,0.0,0.34202,0.702279,0.137255,-1.522583,-2.345684,1.372067,-2.2872,-0.414414,0.865085,-1.111147,-1.65422,-2.663323,1.199862,-0.063668,-0.115751,0.141572,0.032436,-0.120556,D
9482.496,37.08,1,Playing a_bow...,Note,50,D3,D,0.0,0.342279,0.701733,0.137459,-1.522456,-2.345554,1.37233,-2.287886,-0.415603,0.867015,-1.111718,-1.654749,-2.663765,0.950163,-0.294913,0.046684,0.140421,0.02333,-0.128135,D
9482.504,37.088,1,Playing a_bow...,Note,50,D3,D,0.0,0.342506,0.701218,0.137636,-1.522311,-2.345468,1.37253,-2.288514,-0.416726,0.868881,-1.112334,-1.655235,-2.6642,0.99841,-0.314835,0.141339,0.144141,0.020653,-0.129918,D
9482.512,37.096,1,Playing a_bow...,Note,50,D3,D,0.0,0.342752,0.70072,0.137823,-1.522238,-2.345347,1.372654,-2.289152,-0.417803,0.870626,-1.112919,-1.655681,-2.66461,1.010051,-0.173375,0.333784,0.142406,0.023366,-0.130526,D
9482.52,37.104,1,Playing a_bow...,Note,50,D3,D,0.0,0.342959,0.70026,0.13803,-1.522167,-2.345364,1.372765,-2.289721,-0.418862,0.872268,-1.113465,-1.656177,-2.664981,0.881526,0.036509,0.037376,0.13446,0.027594,-0.124146,D
9482.528,37.112,1,Playing a_bow...,Note,50,D3,D,0.0,0.343208,0.699807,0.138236,-1.522134,-2.345231,1.372741,-2.290323,-0.419861,0.873806,-1.114002,-1.656527,-2.665379,0.625655,0.347522,0.310577,0.135349,0.016767,-0.116559,D
9482.536,37.12,1,Playing a_bow...,Note,50,D3,D,0.0,0.343428,0.699383,0.138455,-1.522116,-2.345169,1.372766,-2.290878,-0.420842,0.875255,-1.114464,-1.656921,-2.665726,0.97264,-0.050389,0.474151,0.143771,0.021933,-0.12759,D
9482.544,37.128,1,Playing a_bow...,Note,50,D3,D,0.0,0.343595,0.698991,0.138593,-1.52202,-2.345088,1.372917,-2.291354,-0.421703,0.876679,-1.11493,-1.657279,-2.666045,0.881089,0.414115,0.370911,0.136979,0.024927,-0.120541,D
9482.552,37.136,1,Playing a_bow...,Note,50,D3,D,0.0,0.34373,0.698645,0.13875,-1.521898,-2.345116,1.373005,-2.291758,-0.422517,0.877952,-1.115352,-1.657636,-2.666356,0.739808,0.098472,0.555947,0.142826,0.018833,-0.125057,D
9482.56,37.144,1,Playing a_bow...,Note,50,D3,D,0.0,0.343866,0.698309,0.138854,-1.521815,-2.344993,1.373212,-2.292162,-0.423248,0.879192,-1.115718,-1.657931,-2.666608,0.647314,0.242574,0.32107,0.137913,0.014744,-0.12699,D
9482.568,37.152,1,Playing a_bow...,Note,50,D3,D,0.0,0.344004,0.697994,0.138948,-1.5217,-2.344887,1.373436,-2.292548,-0.423903,0.880306,-1.116023,-1.65823,-2.666866,0.702885,0.358615,-0.068011,0.138362,0.027403,-0.124949,D
9482.576,37.16,1,Playing a_bow...,Note,50,D3,D,0.0,0.344099,0.69773,0.139036,-1.521585,-2.344919,1.373538,-2.29285,-0.424486,0.881283,-1.116368,-1.658516,-2.667105,0.691752,0.074778,0.116789,0.141478,0.016677,-0.135512,D
9482.584,37.168,1,Playing a_bow...,Note,50,D3,D,0.0,0.344214,0.697476,0.139138,-1.521536,-2.344843,1.373597,-2.293166,-0.425053,0.882195,-1.116667,-1.658721,-2.667317,1.009348,0.063113,0.092088,0.140371,0.022414,-0.134217,D
9482.592,37.176,1,Playing a_bow...,Note,50,D3,D,0.0,0.344306,0.69726,0.139226,-1.521497,-2.344864,1.373668,-2.293429,-0.425537,0.882958,-1.116922,-1.65897,-2.667488,0.354572,0.624911,0.390068,0.133692,0.009992,-0.120621,D
9482.6,37.184,1,Playing a_bow...,Note,50,D3,D,0.0,0.344398,0.697056,0.139308,-1.521446,-2.344823,1.373723,-2.293681,-0.425989,0.883681,-1.117156,-1.659149,-2.667664,0.566395,0.759976,0.0005,0.136804,0.023306,-0.123909,D
9482.608,37.192,1,Playing a_bow...,Note,50,D3,D,0.0,0.344462,0.696894,0.139388,-1.521404,-2.3448,1.373767,-2.293874,-0.426379,0.884278,-1.117335,-1.659294,-2.6678,0.69179,0.540512,-0.103558,0.141105,0.028607,-0.126426,D
9482.616,37.2,1,Playing a_bow...,Note,50,D3,D,0.0,0.344551,0.696734,0.139433,-1.521421,-2.344735,1.37382,-2.294092,-0.426692,0.884806,-1.117518,-1.659441,-2.667908,0.912895,0.313695,0.188491,0.142075,0.02365,-0.135135,D
9482.624,37.208,1,Playing a_bow...,Note,50,D3,D,0.0,0.34461,0.696613,0.139505,-1.521392,-2.344712,1.373797,-2.294244,-0.426983,0.885223,-1.117651,-1.659526,-2.668027,0.490927,0.259961,0.606224,0.144984,0.014524,-0.130438,D
9482.632,37.216,1,Playing a_bow...,Note,50,D3,D,0.0,0.344639,0.696527,0.139556,-1.521376,-2.344742,1.373807,-2.294341,-0.427207,0.885547,-1.117758,-1.659628,-2.668095,0.49656,0.185581,0.594494,0.148471,0.013844,-0.129387,D
9482.64,37.224,1,Playing a_bow...,Note,50,D3,D,0.0,0.3447,0.696446,0.139586,-1.521421,-2.344673,1.373789,-2.294469,-0.427359,0.885784,-1.117845,-1.659673,-2.668146,1.043207,-0.037418,0.373007,0.14524,0.02107,-0.134312,D
9482.648,37.232,1,Playing a_bow...,Note,50,D3,D,0.0,0.344706,0.696426,0.139638,-1.521486,-2.344655,1.37375,-2.294494,-0.427479,0.885887,-1.117857,-1.659673,-2.668127,0.757584,0.592527,0.497736,0.144827,0.018227,-0.124263,D
9482.656,37.24,1,Playing a_bow...,Note,50,D3,D,0.0,0.344701,0.696414,0.139628,-1.521409,-2.344629,1.373875,-2.294497,-0.427491,0.885938,-1.117808,-1.659697,-2.66815,0.786668,0.523055,0.280579,0.139217,0.020978,-0.122012,D
9482.664,37.248,2,Playing a_bow...,Note,50,D3,D,0.0,0.344702,0.696428,0.13963,-1.521472,-2.344667,1.373777,-2.294489,-0.427467,0.885882,-1.11785,-1.659688,-2.668127,1.352038,0.513617,-0.000948,0.136184,0.032878,-0.128706,D
9482.672,37.256,2,Playing a_bow...,Note,50,D3,D,0.0,0.344654,0.696442,0.139612,-1.52131,-2.34467,1.373909,-2.294425,-0.427455,0.885913,-1.117791,-1.65967,-2.668166,0.133555,0.06136,0.231617,0.135767,0.030432,-0.117861,D
9482.68,37.264,2,Playing a_bow...,Note,50,D3,D,0.0,0.344647,0.696451,0.139586,-1.521352,-2.344683,1.373923,-2.294413,-0.427416,0.885894,-1.117815,-1.659684,-2.668126,0.717258,0.042002,0.41901,0.140006,0.016748,-0.124068,D
9482.688,37.272,1,Playing a_bow...,Note,50,D3,D,0.0,0.344618,0.696461,0.139584,-1.521288,-2.344715,1.373954,-2.294374,-0.427419,0.885909,-1.117806,-1.659681,-2.668138,0.866578,-0.266917,0.346755,0.133163,0.021887,-0.115238,D
9482.696,37.28,1,Playing a_bow...,Note,50,D3,D,0.0,0.344585,0.696525,0.139557,-1.521306,-2.344791,1.373887,-2.29429,-0.42728,0.885691,-1.117786,-1.65965,-2.668092,0.744405,0.028339,0.44879,0.123911,0.027681,-0.096217,D
9482.704,37.288,1,Playing a_bow...,Note,50,D3,D,0.0,0.344531,0.696604,0.139514,-1.521212,-2.344925,1.373866,-2.294167,-0.427093,0.885423,-1.117734,-1.659633,-2.668087,1.300808,-0.136064,0.735922,0.129179,0.03611,-0.091836,D
9482.712,37.296,1,Playing a_bow...,Note,50,D3,D,0.0,0.344475,0.696692,0.13944,-1.521178,-2.344867,1.373998,-2.294043,-0.426866,0.885151,-1.117588,-1.659543,-2.668,1.399594,-0.480537,0.498612,0.137859,0.074725,-0.068889,D
9482.72,37.304,1,Playing a_bow...,Note,50,D3,D,0.0,0.344431,0.696798,0.139391,-1.521206,-2.344953,1.373981,-2.293915,-0.426614,0.884751,-1.117474,-1.659509,-2.667908,1.510021,-0.381401,0.300173,0.146936,0.10385,-0.037416,D
9482.728,37.312,1,Playing a_bow...,Note,50,D3,D,0.0,0.344377,0.696932,0.139362,-1.521272,-2.34502,1.373886,-2.293756,-0.426346,0.884264,-1.11733,-1.659406,-2.667789,1.630537,-1.758215,1.242714,0.175454,0.110836,-0.01741,D
9482.736,37.32,1,Playing a_bow...,Note,50,D3,D,0.0,0.344308,0.697087,0.139298,-1.521266,-2.345089,1.37378,-2.29356,-0.425991,0.883708,-1.117195,-1.65926,-2.667701,2.109781,-0.733611,0.20008,0.1733,0.168718,0.002763,D
9482.744,37.328,1,Playing a_bow...,Note,50,D3,D,0.0,0.344226,0.697281,0.139245,-1.521281,-2.345202,1.373602,-2.29332,-0.42558,0.883002,-1.11702,-1.659086,-2.667588,1.625254,-0.405853,0.113566,0.186639,0.195406,0.041065,D
9482.752,37.336,1,Playing a_bow...,Note,50,D3,D,0.0,0.344133,0.697493,0.139188,-1.521393,-2.345345,1.373426,-2.29306,-0.425149,0.882249,-1.116844,-1.658937,-2.667398,2.206016,-1.316752,0.980777,0.225291,0.221557,0.040356,D
9482.76,37.344,1,Playing a_bow...,Note,50,D3,D,0.0,0.344005,0.697726,0.139048,-1.521331,-2.345366,1.373493,-2.292746,-0.424587,0.88146,-1.116559,-1.658726,-2.667231,2.303702,-0.317607,-0.371429,0.215824,0.274729,0.073078,D
9482.768,37.352,1,Playing a_bow...,Note,50,D3,D,0.0,0.343891,0.697982,0.138908,-1.521365,-2.345355,1.373545,-2.292431,-0.423964,0.880539,-1.116218,-1.658499,-2.667,2.350583,-0.18645,-0.958753,0.202692,0.268836,0.06803,D
9482.776,37.36,1,Playing a_bow...,Note,50,D3,D,0.0,0.343769,0.698277,0.138769,-1.521455,-2.345345,1.373435,-2.292078,-0.423274,0.879481,-1.115902,-1.658181,-2.666749,2.096666,-0.571759,-0.468629,0.205866,0.253123,0.068312,D
9482.784,37.368,1,Playing a_bow...,Note,50,D3,D,0.0,0.343637,0.698585,0.138638,-1.521516,-2.345331,1.373365,-2.291703,-0.422571,0.878373,-1.11552,-1.657855,-2.666494,1.60976,-0.502313,-0.754404,0.197222,0.256314,0.065608,D
9482.792,37.376,1,Playing a_bow...,Note,50,D3,D,0.0,0.343499,0.698929,0.138508,-1.52164,-2.345368,1.373222,-2.291296,-0.421801,0.877117,-1.115123,-1.657524,-2.666196,2.052179,-0.294206,-0.763898,0.195993,0.265246,0.060036,D
9482.8,37.384,1,Playing a_bow...,Note,50,D3,D,0.0,0.343351,0.699289,0.138383,-1.521787,-2.34545,1.372991,-2.290865,-0.421014,0.875814,-1.114759,-1.657175,-2.665888,2.28128,-2.449718,1.396569,0.235556,0.211751,0.039203,D
9482.808,37.392,1,Playing a_bow...,Note,50,D3,D,0.0,0.343184,0.699681,0.138232,-1.521944,-2.34544,1.372853,-2.290394,-0.420148,0.874413,-1.114299,-1.656765,-2.665526,2.266976,-0.466668,-0.935629,0.197816,0.26651,0.052926,D
9482.816,37.4,1,Playing a_bow...,Note,50,D3,D,0.0,0.343027,0.700064,0.13807,-1.522088,-2.345467,1.372725,-2.289939,-0.41927,0.873019,-1.11386,-1.656399,-2.66518,2.344097,-1.982632,0.873876,0.229552,0.220843,0.035158,D
9482.824,37.408,1,Playing a_bow...,Note,50,D3,D,0.0,0.342868,0.700411,0.137931,-1.522102,-2.345381,1.372758,-2.289507,-0.418495,0.871781,-1.113332,-1.656008,-2.664896,1.719294,-0.728903,-0.273928,0.209653,0.247246,0.049563,D
9482.832,37.416,1,Playing a_bow...,Note,50,D3,D,0.0,0.342726,0.700755,0.137817,-1.522283,-2.345387,1.372579,-2.2891,-0.417756,0.870542,-1.112941,-1.655646,-2.664566,2.138147,-0.079609,-0.810607,0.208347,0.25917,0.048025,D
9482.84,37.424,1,Playing a_bow...,Note,50,D3,D,0.0,0.34259,0.70106,0.137694,-1.522307,-2.345365,1.372513,-2.288723,-0.417065,0.869442,-1.112544,-1.655308,-2.664334,1.969659,-0.114153,-1.167202,0.208002,0.263604,0.052522,D
9482.848,37.432,1,Playing a_bow...,Note,50,D3,D,0.0,0.342421,0.701361,0.137561,-1.522276,-2.345412,1.372563,-2.288318,-0.416406,0.868425,-1.112146,-1.655043,-2.664094,1.875297,-0.556257,-0.257022,0.218117,0.238614,0.042568,D
9482.856,37.44,1,Playing a_bow...,Note,50,D3,D,0.0,0.342299,0.701623,0.137447,-1.522334,-2.345391,1.372526,-2.287992,-0.415814,0.867499,-1.111818,-1.654765,-2.663863,1.943138,0.043287,-1.366791,0.19678,0.263237,0.053282,D
